customer_id,customer_tier,id,offer_id,offer_transaction_date,transaction_amount,points,accrual,redemption,offer_tier,target_customer_age_segment,offer_target_age,osd,oed
26977,Bronze,14529,O0025,2/27/2019,1800,100,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
26977,Bronze,14531,O0013,06-05-2019,1000,100,1,0,Bronze,26-35,20-30,04-01-2019,7/31/2019
26977,Bronze,14536,O0012,07-03-2019,550,50,0,1,Bronze,26-35,20-30,07-01-2019,10/31/2019
26977,Bronze,14537,O0103,01-03-2020,5400,300,1,0,Gold,26-35,Above 65,12-01-2019,1/31/2020
26977,Bronze,16313,O0008,6/30/2019,6000,300,1,0,Gold,26-35,All,06-01-2019,8/31/2019
26977,Bronze,16760,O0007,7/24/2019,2200,200,1,0,Gold,26-35,All,06-01-2019,8/31/2019
26977,Bronze,17733,O0005,7/28/2019,1400,100,1,0,Gold,26-35,All,06-01-2019,8/31/2019
26977,Bronze,19353,O0001,6/19/2019,800,50,1,0,Bronze,26-35,40-65,06-01-2019,8/31/2019
45083,Bronze,1983,O0053,07-04-2019,3250,250,0,1,Gold,26-35,40-65,06-01-2019,8/31/2019
45083,Bronze,4263,O0052,07-04-2019,3000,250,0,1,Gold,26-35,All,06-01-2019,8/31/2019
45083,Bronze,15129,O0079,02-09-2019,3900,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
45083,Bronze,15130,O0078,1/18/2019,600,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
45083,Bronze,15131,O0070,1/16/2019,2750,250,0,1,Gold,26-35,All,01-01-2019,3/31/2019
45083,Bronze,15132,O0069,03-08-2019,3250,250,0,1,Gold,26-35,All,01-01-2019,3/31/2019
45083,Bronze,15133,O0048,2/28/2019,650,50,1,0,Bronze,26-35,40-65,01-01-2019,3/31/2019
45083,Bronze,15134,O0041,02-10-2019,1200,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
45083,Bronze,15135,O0080,02-02-2019,6000,300,1,1,Gold,26-35,All,01-01-2019,3/31/2019
45083,Bronze,15136,O0026,1/25/2019,1600,100,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
45083,Bronze,15138,O0013,5/26/2019,1600,100,1,0,Bronze,26-35,20-30,04-01-2019,7/31/2019
45083,Bronze,15142,O0030,10/26/2019,3400,200,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
45083,Bronze,15143,O0011,10-04-2019,800,50,1,0,Bronze,26-35,20-30,07-01-2019,10/31/2019
45083,Bronze,15144,O0015,08-11-2019,1500,100,0,1,Gold,26-35,20-30,07-01-2019,8/31/2019
45083,Bronze,15145,O0040,10-07-2019,3800,200,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
45083,Bronze,15425,O0010,07-11-2019,1100,100,0,1,Bronze,26-35,20-30,06-01-2019,8/31/2019
45083,Bronze,15804,O0086,11-03-2019,850,50,1,0,Bronze,26-35,All,9/15/2019,12/31/2019
45083,Bronze,16871,O0087,11/21/2019,650,50,1,0,Bronze,26-35,All,9/15/2019,12/31/2019
45083,Bronze,19037,O0002,7/27/2019,16000,4000,1,0,Saphire,26-35,30 - 40,06-01-2019,8/31/2019
51891,Bronze,607,O0062,8/30/2019,3500,250,0,1,Gold,26-35,20-30,06-01-2019,8/31/2019
51891,Bronze,7268,O0045,11-10-2019,550,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
51891,Bronze,13396,O0082,11-10-2019,600,50,1,0,Bronze,26-35,All,9/15/2019,12/31/2019
51891,Bronze,13457,O0036,07-11-2019,7600,400,1,0,Gold,26-35,All,06-01-2019,8/31/2019
51891,Bronze,14708,O0083,12/31/2019,3000,300,1,0,Gold,26-35,All,9/15/2019,12/31/2019
51891,Bronze,15443,O0010,06-08-2019,1400,100,0,1,Bronze,26-35,20-30,06-01-2019,8/31/2019
51891,Bronze,15788,O0057,01-04-2019,650,50,0,1,Bronze,26-35,20-30,01-01-2019,3/31/2019
51891,Bronze,15789,O0073,03-07-2019,1500,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
51891,Bronze,15790,O0079,3/24/2019,5100,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
51891,Bronze,15791,O0059,02-08-2019,500,50,1,0,Bronze,26-35,20-30,01-01-2019,3/31/2019
51891,Bronze,15792,O0056,1/24/2019,800,50,0,1,Bronze,26-35,All,01-01-2019,3/31/2019
51891,Bronze,15793,O0090,01-07-2019,850,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
51891,Bronze,15794,O0013,7/17/2019,1700,100,1,0,Bronze,26-35,20-30,04-01-2019,7/31/2019
51891,Bronze,15797,O0016,8/17/2019,1900,100,0,1,Bronze,26-35,All,07-01-2019,8/31/2019
51891,Bronze,15798,O0015,8/16/2019,1500,100,1,0,Gold,26-35,20-30,07-01-2019,8/31/2019
51891,Bronze,15799,O0030,07-03-2019,3400,200,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
51891,Bronze,15801,O0018,08-04-2019,3500,250,1,0,Gold,26-35,All,07-01-2019,8/31/2019
51891,Bronze,15802,O0017,7/29/2019,2550,150,1,0,Bronze,26-35,All,07-01-2019,8/31/2019
57675,Bronze,13350,O0082,11/17/2019,1000,50,1,0,Bronze,26-35,All,9/15/2019,12/31/2019
57675,Bronze,13839,O0036,6/24/2019,7200,400,1,0,Gold,26-35,All,06-01-2019,8/31/2019
57675,Bronze,16399,O0008,8/28/2019,3600,300,1,0,Gold,26-35,All,06-01-2019,8/31/2019
57675,Bronze,16458,O0076,3/28/2019,1600,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
57675,Bronze,16459,O0048,03-08-2019,750,50,1,0,Bronze,26-35,40-65,01-01-2019,3/31/2019
57675,Bronze,16460,O0079,01-11-2019,3000,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
57675,Bronze,16461,O0068,02-07-2019,2500,250,1,0,Gold,26-35,All,01-01-2019,3/31/2019
57675,Bronze,16462,O0092,01-03-2019,650,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
57675,Bronze,16463,O0080,1/22/2019,4800,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
57675,Bronze,16464,O0025,1/27/2019,1900,100,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
57675,Bronze,16466,O0016,7/16/2019,1400,100,1,0,Bronze,26-35,All,07-01-2019,8/31/2019
57675,Bronze,16467,O0029,7/20/2019,1200,100,1,0,Bronze,26-35,All,07-01-2019,7/31/2019
57675,Bronze,16469,O0038,07-01-2019,1100,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
57675,Bronze,16471,O0020,12-04-2019,1400,100,1,0,Bronze,26-35,All,07-01-2019,12/31/2019
52501,Bronze,7202,O0045,11-10-2019,600,50,0,1,Bronze,36-45,All,09-01-2019,10/31/2019
52501,Bronze,13531,O0036,8/20/2019,7200,400,1,0,Gold,36-45,All,06-01-2019,8/31/2019
52501,Bronze,15693,O0086,11-10-2019,700,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
52501,Bronze,15806,O0028,4/19/2019,600,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
52501,Bronze,15807,O0073,2/19/2019,1900,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
52501,Bronze,15808,O0079,01-01-2019,3600,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
52501,Bronze,15809,O0090,3/13/2019,1000,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
52501,Bronze,15810,O0056,3/25/2019,850,50,0,1,Bronze,36-45,All,01-01-2019,3/31/2019
52501,Bronze,15811,O0031,10/22/2019,2000,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
52501,Bronze,15813,O0030,07-07-2019,2000,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
52501,Bronze,15814,O0018,7/27/2019,3250,250,1,0,Gold,36-45,All,07-01-2019,8/31/2019
52501,Bronze,15817,O0021,12/18/2019,1800,100,1,0,Gold,36-45,All,07-01-2019,12/31/2019
52501,Bronze,15820,O0098,10/22/2019,3600,300,1,0,Gold,36-45,< 12,10-01-2019,12/31/2019
52501,Bronze,16337,O0087,11/21/2019,750,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
52501,Bronze,19437,O0001,8/20/2019,1000,50,1,0,Bronze,36-45,40-65,06-01-2019,8/31/2019
45044,Bronze,808,O0042,10-07-2019,850,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
45044,Bronze,1981,O0053,08-08-2019,4250,250,0,1,Gold,36-45,40-65,06-01-2019,8/31/2019
45044,Bronze,2835,O0043,09-06-2019,700,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
45044,Bronze,4262,O0052,7/15/2019,3750,250,0,1,Gold,36-45,All,06-01-2019,8/31/2019
45044,Bronze,5004,O0044,10-09-2019,950,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
45044,Bronze,7354,O0045,09-03-2019,600,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
45044,Bronze,9035,O0046,10/31/2019,800,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
45044,Bronze,11604,O0047,10-02-2019,800,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
45044,Bronze,15109,O0048,1/23/2019,600,50,1,0,Bronze,36-45,40-65,01-01-2019,3/31/2019
45044,Bronze,15110,O0069,1/31/2019,4500,250,0,1,Gold,36-45,All,01-01-2019,3/31/2019
45044,Bronze,15111,O0094,03-10-2019,850,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
45044,Bronze,15112,O0065,3/17/2019,3250,250,1,0,Gold,36-45,All,01-01-2019,3/31/2019
45044,Bronze,15113,O0080,03-02-2019,4800,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
45044,Bronze,15114,O0079,01-01-2019,5100,300,1,1,Gold,36-45,All,01-01-2019,3/31/2019
45044,Bronze,15117,O0096,07-12-2019,850,50,1,0,Bronze,36-45,< 12,07-01-2019,10/31/2019
45044,Bronze,15121,O0040,9/23/2019,4000,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
45044,Bronze,15128,O0024,12-03-2019,4200,300,1,1,Gold,36-45,All,12-01-2019,1/31/2020
45044,Bronze,15805,O0086,9/24/2019,1000,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
45044,Bronze,17130,O0087,11/21/2019,800,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
45044,Bronze,19036,O0002,6/27/2019,8000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
58397,Bronze,103,O0042,10/20/2019,750,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
58397,Bronze,2547,O0053,08-08-2019,2500,250,0,1,Gold,26-35,40-65,06-01-2019,8/31/2019
58397,Bronze,4275,O0052,06-08-2019,4750,250,1,1,Gold,26-35,All,06-01-2019,8/31/2019
58397,Bronze,8548,O0049,7/15/2019,8000,4000,1,0,Saphire,26-35,30 - 40,06-01-2019,8/31/2019
58397,Bronze,13967,O0036,07-08-2019,4800,400,1,0,Gold,26-35,All,06-01-2019,8/31/2019
58397,Bronze,15333,O0085,10/25/2019,1000,50,1,0,Bronze,26-35,All,9/15/2019,12/31/2019
58397,Bronze,16652,O0080,01-07-2019,3300,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
58397,Bronze,16653,O0076,03-07-2019,1500,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
58397,Bronze,16654,O0057,03-05-2019,900,50,1,0,Bronze,26-35,20-30,01-01-2019,3/31/2019
58397,Bronze,16655,O0093,2/15/2019,950,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
58397,Bronze,16656,O0041,03-12-2019,1600,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
58397,Bronze,16657,O0065,1/16/2019,3250,250,1,0,Gold,26-35,All,01-01-2019,3/31/2019
58397,Bronze,16662,O0017,08-06-2019,1500,150,1,0,Bronze,26-35,All,07-01-2019,8/31/2019
58397,Bronze,16663,O0035,9/29/2019,1200,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
58397,Bronze,16664,O0040,10/15/2019,3600,200,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
58397,Bronze,16665,O0039,10-02-2019,2400,200,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
58397,Bronze,16666,O0102,10/13/2019,4200,300,1,0,Gold,26-35,< 5,10-01-2019,12/31/2019
58397,Bronze,16668,O0021,7/14/2019,1200,100,1,0,Gold,26-35,All,07-01-2019,12/31/2019
56507,Bronze,217,O0042,9/18/2019,650,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
56507,Bronze,2377,O0053,06-05-2019,3000,250,0,1,Gold,26-35,40-65,06-01-2019,8/31/2019
56507,Bronze,2554,O0043,10-07-2019,700,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
56507,Bronze,4274,O0052,7/24/2019,3750,250,0,1,Gold,26-35,All,06-01-2019,8/31/2019
56507,Bronze,11395,O0047,9/17/2019,850,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
56507,Bronze,16306,O0092,3/16/2019,1000,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
56507,Bronze,16307,O0080,3/18/2019,5100,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
56507,Bronze,16308,O0078,03-12-2019,550,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
56507,Bronze,16309,O0075,2/25/2019,1500,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
56507,Bronze,16310,O0027,2/18/2019,600,50,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
56507,Bronze,16315,O0035,7/16/2019,1800,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
56507,Bronze,16316,O0029,07-04-2019,1300,100,1,0,Bronze,26-35,All,07-01-2019,7/31/2019
56507,Bronze,16317,O0031,7/18/2019,1000,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
56507,Bronze,16318,O0039,8/27/2019,3000,200,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
56507,Bronze,16319,O0019,11/26/2019,1400,100,1,0,Bronze,26-35,All,07-01-2019,12/31/2019
56507,Bronze,16320,O0020,12/16/2019,2000,100,1,0,Bronze,26-35,All,07-01-2019,12/31/2019
56507,Bronze,16396,O0008,8/28/2019,4500,300,1,0,Gold,26-35,All,06-01-2019,8/31/2019
56507,Bronze,17316,O0006,6/28/2019,2000,200,1,0,Gold,26-35,40-65,06-01-2019,8/31/2019
34413,Bronze,1106,O0042,10-07-2019,950,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
34413,Bronze,5744,O0051,07-09-2019,3000,250,1,0,Gold,26-35,All,06-01-2019,8/31/2019
34413,Bronze,14762,O0025,04-03-2019,1500,100,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
34413,Bronze,14763,O0080,3/21/2019,4500,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
34413,Bronze,14764,O0068,1/24/2019,4750,250,1,0,Gold,26-35,All,01-01-2019,3/31/2019
34413,Bronze,14765,O0067,03-01-2019,1800,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
34413,Bronze,14766,O0079,01-09-2019,6000,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
34413,Bronze,14769,O0038,10-11-2019,1000,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
34413,Bronze,14771,O0024,1/20/2020,3300,300,0,1,Gold,26-35,All,12-01-2019,1/31/2020
34413,Bronze,14773,O0103,12/18/2019,3900,300,1,0,Gold,26-35,Above 65,12-01-2019,1/31/2020
34413,Bronze,15404,O0085,11/13/2019,800,50,1,0,Bronze,26-35,All,9/15/2019,12/31/2019
34413,Bronze,15759,O0009,07-05-2019,6000,300,1,0,Gold,26-35,All,06-01-2019,8/31/2019
56287,Bronze,11489,O0047,9/19/2019,800,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
56287,Bronze,15833,O0009,7/18/2019,5700,300,1,0,Gold,26-35,All,06-01-2019,8/31/2019
56287,Bronze,16240,O0075,01-11-2019,1300,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
56287,Bronze,16241,O0028,3/16/2019,750,50,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
56287,Bronze,16242,O0092,03-09-2019,600,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
56287,Bronze,16243,O0080,2/17/2019,5400,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
56287,Bronze,16244,O0038,8/19/2019,1800,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
56287,Bronze,16245,O0039,7/26/2019,3600,200,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
56287,Bronze,16246,O0018,8/26/2019,5000,250,1,0,Gold,26-35,All,07-01-2019,8/31/2019
56287,Bronze,16249,O0031,10-06-2019,1700,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
56287,Bronze,16250,O0030,9/28/2019,3200,200,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
56287,Bronze,16251,O0103,12-10-2019,5400,300,0,1,Gold,26-35,Above 65,12-01-2019,1/31/2020
56287,Bronze,16252,O0024,12/15/2019,3900,300,0,1,Gold,26-35,All,12-01-2019,1/31/2020
10124,Bronze,7621,O0049,7/30/2019,20000,4000,1,0,Saphire,26-35,30 - 40,06-01-2019,8/31/2019
10124,Bronze,14247,O0088,03-05-2019,650,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
10124,Bronze,14248,O0080,01-09-2019,5400,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
10124,Bronze,14249,O0079,1/13/2019,3900,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
10124,Bronze,14250,O0023,3/14/2019,5100,300,0,1,Gold,26-35,All,01-01-2019,3/31/2019
10124,Bronze,14251,O0065,2/27/2019,3750,250,1,0,Gold,26-35,All,01-01-2019,3/31/2019
10124,Bronze,14252,O0027,1/24/2019,750,50,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
10124,Bronze,14256,O0095,9/21/2019,900,50,1,0,Bronze,26-35,< 12,07-01-2019,10/31/2019
10124,Bronze,16745,O0007,7/24/2019,4000,200,1,0,Gold,26-35,All,06-01-2019,8/31/2019
10124,Bronze,17181,O0006,7/30/2019,3800,200,1,0,Gold,26-35,40-65,06-01-2019,8/31/2019
10117,Bronze,1626,O0053,7/30/2019,3000,250,0,1,Gold,26-35,40-65,06-01-2019,8/31/2019
10117,Bronze,13910,O0082,11-09-2019,500,50,1,0,Bronze,26-35,All,9/15/2019,12/31/2019
10117,Bronze,14188,O0080,2/25/2019,4200,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
10117,Bronze,14189,O0065,3/19/2019,4750,250,1,0,Gold,26-35,All,01-01-2019,3/31/2019
10117,Bronze,14190,O0028,04-07-2019,750,50,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
10117,Bronze,14191,O0071,1/31/2019,3900,300,0,1,Gold,26-35,All,01-01-2019,3/31/2019
10117,Bronze,14192,O0079,01-08-2019,5700,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
10117,Bronze,14193,O0089,1/22/2019,950,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
10117,Bronze,14194,O0026,4/19/2019,1300,100,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
10117,Bronze,14199,O0020,11/28/2019,1600,100,1,0,Bronze,26-35,All,07-01-2019,12/31/2019
10117,Bronze,14200,O0019,7/28/2019,1400,100,0,1,Bronze,26-35,All,07-01-2019,12/31/2019
10117,Bronze,14201,O0035,10-12-2019,1400,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
10117,Bronze,14202,O0095,9/16/2019,700,50,1,0,Bronze,26-35,< 12,07-01-2019,10/31/2019
10117,Bronze,14205,O0096,10-09-2019,700,50,1,0,Bronze,26-35,< 12,07-01-2019,10/31/2019
10117,Bronze,14206,O0097,01-08-2020,3300,300,0,1,Gold,26-35,< 12,12-01-2019,1/31/2020
10117,Bronze,14207,O0104,01-03-2020,5700,300,1,0,Gold,26-35,Above 65,12-01-2019,1/31/2020
10117,Bronze,15716,O0009,7/30/2019,3900,300,1,0,Gold,26-35,All,06-01-2019,8/31/2019
10117,Bronze,17206,O0087,12-10-2019,750,50,1,0,Bronze,26-35,All,9/15/2019,12/31/2019
10117,Bronze,17704,O0005,7/30/2019,1300,100,1,0,Gold,26-35,All,06-01-2019,8/31/2019
10117,Bronze,19335,O0001,7/30/2019,750,50,1,0,Bronze,26-35,40-65,06-01-2019,8/31/2019
56284,Bronze,11501,O0047,10/23/2019,950,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
56284,Bronze,16219,O0075,1/29/2019,1900,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
56284,Bronze,16220,O0092,02-02-2019,700,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
56284,Bronze,16221,O0026,03-07-2019,1100,100,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
56284,Bronze,16222,O0041,3/17/2019,1100,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
56284,Bronze,16223,O0080,01-04-2019,6000,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
56284,Bronze,16224,O0030,9/16/2019,2600,200,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
56284,Bronze,16226,O0016,08-10-2019,1700,100,1,0,Bronze,26-35,All,07-01-2019,8/31/2019
56284,Bronze,16229,O0019,11/21/2019,1200,100,1,0,Bronze,26-35,All,07-01-2019,12/31/2019
56284,Bronze,16230,O0038,9/27/2019,2000,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
56284,Bronze,16231,O0020,11-03-2019,1500,100,1,0,Bronze,26-35,All,07-01-2019,12/31/2019
56284,Bronze,16232,O0103,01-01-2020,5400,300,1,0,Gold,26-35,Above 65,12-01-2019,1/31/2020
56284,Bronze,17302,O0006,06-07-2019,4000,200,1,0,Gold,26-35,40-65,06-01-2019,8/31/2019
56284,Bronze,17853,O0005,7/25/2019,1000,100,1,0,Gold,26-35,All,06-01-2019,8/31/2019
21808,Bronze,14446,O0023,02-05-2019,4200,300,0,1,Gold,26-35,All,01-01-2019,3/31/2019
21808,Bronze,14447,O0048,1/29/2019,500,50,1,0,Bronze,26-35,40-65,01-01-2019,3/31/2019
21808,Bronze,14448,O0026,1/13/2019,1800,100,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
21808,Bronze,14449,O0095,07-12-2019,700,50,1,1,Bronze,26-35,< 12,07-01-2019,10/31/2019
21808,Bronze,14450,O0019,08-09-2019,1800,100,1,0,Bronze,26-35,All,07-01-2019,12/31/2019
21808,Bronze,14451,O0024,12/17/2019,3000,300,0,1,Gold,26-35,All,12-01-2019,1/31/2020
56508,Bronze,105,O0042,10/31/2019,550,50,0,1,Bronze,26-35,All,09-01-2019,10/31/2019
56508,Bronze,4333,O0044,10-02-2019,600,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
56508,Bronze,7127,O0045,09-10-2019,800,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
56508,Bronze,9016,O0046,10/20/2019,600,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
56508,Bronze,11350,O0047,9/26/2019,550,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
56508,Bronze,16324,O0048,01-12-2019,500,50,1,0,Bronze,26-35,40-65,01-01-2019,3/31/2019
56508,Bronze,16325,O0092,02-12-2019,950,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
56508,Bronze,16326,O0080,01-05-2019,5400,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
56508,Bronze,16327,O0069,3/25/2019,2500,250,0,1,Gold,26-35,All,01-01-2019,3/31/2019
56508,Bronze,16328,O0075,3/19/2019,2000,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
56508,Bronze,16329,O0071,3/30/2019,3300,300,0,1,Gold,26-35,All,01-01-2019,3/31/2019
56508,Bronze,16330,O0027,3/27/2019,950,50,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
56508,Bronze,16333,O0038,9/15/2019,1700,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
56508,Bronze,17855,O0005,8/23/2019,1800,100,1,0,Gold,26-35,All,06-01-2019,8/31/2019
56103,Bronze,8133,O0049,7/19/2019,20000,4000,1,0,Saphire,26-35,30 - 40,06-01-2019,8/31/2019
56103,Bronze,9019,O0046,10/20/2019,850,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
56103,Bronze,16088,O0091,3/28/2019,650,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
56103,Bronze,16089,O0074,02-11-2019,1000,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
56103,Bronze,16090,O0080,03-08-2019,3900,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
56103,Bronze,16092,O0017,7/20/2019,2250,150,1,0,Bronze,26-35,All,07-01-2019,8/31/2019
56103,Bronze,16093,O0029,07-10-2019,1900,100,1,0,Bronze,26-35,All,07-01-2019,7/31/2019
56103,Bronze,16094,O0095,10/24/2019,1000,50,0,1,Bronze,26-35,< 12,07-01-2019,10/31/2019
56103,Bronze,16095,O0019,7/27/2019,1300,100,0,1,Bronze,26-35,All,07-01-2019,12/31/2019
56103,Bronze,16096,O0031,7/21/2019,1900,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
56103,Bronze,16098,O0020,12-06-2019,1900,100,1,0,Bronze,26-35,All,07-01-2019,12/31/2019
56103,Bronze,16099,O0105,12/23/2019,4800,300,1,0,Gold,26-35,Above 65,12-01-2019,1/31/2020
49250,Bronze,2163,O0053,8/19/2019,3000,250,0,1,Gold,26-35,40-65,06-01-2019,8/31/2019
49250,Bronze,4272,O0052,07-03-2019,4500,250,0,1,Gold,26-35,All,06-01-2019,8/31/2019
49250,Bronze,4348,O0044,10/24/2019,1000,50,1,0,Bronze,26-35,All,09-01-2019,10/31/2019
49250,Bronze,5960,O0051,8/30/2019,3500,250,1,0,Gold,26-35,All,06-01-2019,8/31/2019
49250,Bronze,14759,O0083,11-03-2019,5400,300,1,0,Gold,26-35,All,9/15/2019,12/31/2019
49250,Bronze,15578,O0072,03-08-2019,1800,100,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
49250,Bronze,15579,O0025,03-01-2019,1100,100,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
49250,Bronze,15580,O0079,03-06-2019,5100,300,1,0,Gold,26-35,All,01-01-2019,3/31/2019
49250,Bronze,15581,O0055,03-06-2019,500,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
49250,Bronze,15582,O0090,01-06-2019,700,50,1,0,Bronze,26-35,All,01-01-2019,3/31/2019
49250,Bronze,15583,O0027,04-05-2019,600,50,1,0,Bronze,26-35,All,01-01-2019,5/31/2019
49250,Bronze,15584,O0018,08-04-2019,3250,250,1,0,Gold,26-35,All,07-01-2019,8/31/2019
49250,Bronze,15586,O0029,7/26/2019,1100,100,1,0,Bronze,26-35,All,07-01-2019,7/31/2019
49250,Bronze,15588,O0016,07-10-2019,1700,100,1,0,Bronze,26-35,All,07-01-2019,8/31/2019
49250,Bronze,15591,O0096,10/24/2019,900,50,1,0,Bronze,26-35,< 12,07-01-2019,10/31/2019
49250,Bronze,15592,O0031,7/18/2019,1500,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
49250,Bronze,15593,O0035,8/18/2019,1200,100,1,0,Bronze,26-35,All,07-01-2019,10/31/2019
49250,Bronze,15594,O0021,9/29/2019,1300,100,1,0,Gold,26-35,All,07-01-2019,12/31/2019
