"id","customer_id","offer_id","offer_transaction_date","transaction_amount","points","accrual","redemption","customer_tier","offer_tier","target_customer_age_segment","offer_target_age","osd","oed"
280,"1531","O0208","2/19/2020",35.26,,1,0,,,"46-55",,"1/1/2020","3/31/2020"
281,"673","O0115","7/10/2020",71.24,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
282,"49","O0134","8/1/2020",21.37,,1,0,,,"36-45",,"7/1/2020","8/31/2020"
283,"49","O0145","7/14/2020",21.37,,1,0,,,"36-45",,"7/1/2020","7/31/2020"
284,"673","O0115","6/9/2020",270,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
285,"49","O0133","8/18/2020",71.24,,1,0,,,"36-45",,"7/1/2020","8/31/2020"
286,"661","O0140","11/7/2020",88.34,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
287,"49","O0224","12/25/2020",37.04,,1,0,,,"36-45",,"10/1/2020","12/31/2020"
288,"49","O0224","12/5/2020",17.81,,1,0,,,"36-45",,"10/1/2020","12/31/2020"
289,"49","O0137","10/26/2020",56.28,,1,0,,,"36-45",,"7/1/2020","12/31/2020"
290,"1531","O0203","1/13/2020",138.56,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
291,"1531","O0203","2/11/2020",106.5,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
292,"661","O0140","9/18/2020",124.31,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
293,"52","O0070","2/10/2019",53.43,,0,1,,,"36-45",,"1/1/2019","3/31/2019"
294,"52","O0025","1/8/2019",141.77,,1,0,,,"36-45",,"1/1/2019","5/31/2019"
295,"52","O0088","3/19/2019",35.62,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
296,"52","O0012","7/15/2019",62.33,,1,0,,,"36-45",,"7/1/2019","10/31/2019"
297,"885","O0062","6/12/2019",137.49,,0,1,,,"46-55",,"6/1/2019","8/31/2019"
298,"52","O0015","8/21/2019",71.24,,1,0,,,"36-45",,"7/1/2019","8/31/2019"
299,"1530","O0235","2/6/2020",59.49,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
300,"1530","O0201","2/8/2020",71.24,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
301,"1529","O0215","2/29/2020",56.64,,1,0,,,"46-55",,"1/1/2020","3/31/2020"
302,"52","O0240","7/15/2020",59.49,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
303,"52","O0132","8/17/2020",213.72,,1,0,,,"36-45",,"7/1/2020","8/31/2020"
304,"52","O0147","7/31/2020",71.24,,1,0,,,"36-45",,"7/1/2020","10/31/2020"
305,"54","O0021","11/7/2019",35.62,,1,0,,,"36-45",,"7/1/2019","12/31/2019"
306,"54","O0128","6/26/2020",70.88,,0,1,,,"36-45",,"4/1/2020","7/31/2020"
307,"54","O0127","9/26/2020",70.88,,1,0,,,"36-45",,"7/1/2020","12/31/2020"
308,"661","O0140","11/12/2020",142.12,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
309,"56","O0073","2/24/2019",89.05,,1,0,,,"26-35",,"1/1/2019","3/31/2019"
310,"1026","O0062","7/17/2019",102.59,,0,1,,,"26-35",,"6/1/2019","8/31/2019"
311,"1529","O0194","1/28/2020",81.57,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
312,"682","O0115","6/26/2020",106.5,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
313,"695","O0115","6/3/2020",59.49,,1,0,,,"56-70",,"6/1/2020","8/31/2020"
314,"56","O0127","8/5/2020",70.88,,1,0,,,"26-35",,"7/1/2020","12/31/2020"
315,"661","O0140","11/19/2020",177.39,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
316,"57","O0059","2/18/2019",106.15,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
317,"57","O0041","3/2/2019",63.4,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
318,"1529","O0189","3/25/2020",449.17,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
319,"57","O0238","3/2/2020",44.17,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
320,"57","O0136","11/23/2020",159.22,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
321,"737","O0115","6/29/2020",29.92,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
322,"661","O0140","12/25/2020",142.48,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
323,"673","O0140","12/27/2020",59.49,,0,1,,,"46-55",,"9/1/2020","12/31/2020"
324,"673","O0140","12/8/2020",35.26,,0,1,,,"46-55",,"9/1/2020","12/31/2020"
325,"779","O0115","8/31/2020",59.13,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
326,"1043","O0062","8/16/2019",31.7,,0,1,,,"36-45",,"6/1/2019","8/31/2019"
327,"60","O0074","3/2/2019",45.95,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
328,"60","O0093","2/6/2019",191.64,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
329,"60","O0058","3/16/2019",71.24,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
330,"60","O0013","7/11/2019",45.95,,1,0,,,"36-45",,"4/1/2019","7/31/2019"
331,"48208","O0042","9/6/2019",550,50,1,0,"B","Bronze","26-35","All","9/1/2019","10/31/2019"
332,"1528","O0196","1/11/2020",28.14,,1,0,,,"46-55",,"1/1/2020","3/31/2020"
333,"1528","O0148","3/20/2020",85.13,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
334,"1525","O0218","3/22/2020",80.14,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
335,"1524","O0215","1/14/2020",23.87,,1,0,,,"18-25",,"1/1/2020","3/31/2020"
336,"1524","O0213","1/17/2020",49.51,,1,0,,,"18-25",,"1/2/2020","3/31/2020"
337,"60","O0238","6/9/2020",284.6,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
338,"1524","O0213","2/25/2020",53.43,,1,0,,,"18-25",,"1/2/2020","3/31/2020"
339,"60","O0238","4/30/2020",102.59,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
340,"60","O0238","4/4/2020",102.59,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
341,"60","O0238","7/25/2020",102.59,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
342,"811","O0115","7/22/2020",39.89,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
343,"60","O0151","10/29/2020",35.62,,1,0,,,"36-45",,"7/1/2020","10/31/2020"
344,"678","O0140","11/25/2020",88.69,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
345,"60","O0137","8/20/2020",72.31,,1,0,,,"36-45",,"7/1/2020","12/31/2020"
346,"712","O0140","9/29/2020",74.45,,0,1,,,"46-55",,"9/1/2020","12/31/2020"
347,"61","O0028","3/14/2019",16.03,,1,0,,,"46-55",,"1/1/2019","5/31/2019"
348,"61","O0027","3/5/2019",84.78,,1,0,,,"46-55",,"1/1/2019","5/31/2019"
349,"1068","O0062","6/4/2019",70.88,,0,1,,,"46-55",,"6/1/2019","8/31/2019"
350,"1524","O0197","1/12/2020",63.4,,1,0,,,"18-25",,"1/2/2020","3/31/2020"
351,"1524","O0189","2/20/2020",89.05,,0,1,,,"18-25",,"1/2/2020","3/31/2020"
352,"1524","O0173","1/17/2020",23.87,,0,1,,,"18-25",,"1/2/2020","3/31/2020"
353,"1524","O0142","5/18/2020",47.73,,1,0,,,"18-25",,"1/2/2020","5/31/2020"
354,"1523","O0219","1/25/2020",45.95,,1,0,,,"70+",,"1/2/2020","3/31/2020"
355,"1523","O0148","2/6/2020",117.19,,1,0,,,"70+",,"1/2/2020","3/31/2020"
356,"1522","O0175","3/19/2020",72.31,,0,1,,,"56-70",,"1/2/2020","3/31/2020"
357,"1522","O0169","3/1/2020",248.98,,1,0,,,"56-70",,"1/2/2020","3/31/2020"
358,"1522","O0143","5/16/2020",59.84,,1,0,,,"56-70",,"1/2/2020","5/31/2020"
359,"1519","O0220","1/15/2020",152.81,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
360,"1519","O0190","3/19/2020",152.81,,1,0,,,"26-35",,"1/1/2020","3/31/2020"
361,"61","O0237","6/2/2020",63.76,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
362,"61","O0128","7/7/2020",64.12,,0,1,,,"46-55",,"4/1/2020","7/31/2020"
363,"1519","O0180","1/8/2020",88.69,,0,1,,,"26-35",,"1/2/2020","3/31/2020"
364,"811","O0115","7/10/2020",35.26,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
365,"861","O0115","8/26/2020",70.88,,1,0,,,"70+",,"6/1/2020","8/31/2020"
366,"61","O0240","4/27/2020",59.13,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
367,"61","O0127","11/25/2020",93.32,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
368,"61","O0138","7/9/2020",32.06,,0,1,,,"46-55",,"7/1/2020","12/31/2020"
369,"61","O0131","7/13/2020",120.75,,0,1,,,"46-55",,"7/1/2020","8/31/2020"
370,"61","O0145","7/21/2020",105.79,,1,0,,,"46-55",,"7/1/2020","7/31/2020"
371,"885","O0115","7/14/2020",67.32,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
372,"727","O0140","9/26/2020",87.63,,0,1,,,"46-55",,"9/1/2020","12/31/2020"
373,"758","O0140","10/21/2020",58.77,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
374,"758","O0140","10/6/2020",70.88,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
375,"61","O0157","9/23/2020",28.14,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
376,"890","O0115","6/22/2020",71.24,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
377,"63","O0015","7/28/2019",59.49,,1,0,,,"36-45",,"7/1/2019","8/31/2019"
378,"1182","O0062","6/27/2019",59.13,,0,1,,,"26-35",,"6/1/2019","8/31/2019"
379,"1519","O0174","2/5/2020",70.53,,0,1,,,"26-35",,"1/2/2020","3/31/2020"
380,"63","O0240","6/12/2020",54.85,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
381,"948","O0115","7/19/2020",42.39,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
382,"64","O0056","2/2/2019",53.43,,0,1,,,"18-25",,"1/1/2019","3/31/2019"
383,"758","O0140","12/29/2020",51.65,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
384,"768","O0140","9/14/2020",35.62,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
385,"48117","O0042","10/7/2019",650,50,1,0,"B","Bronze","18-25","All","9/1/2019","10/31/2019"
386,"66","O0038","10/4/2019",53.43,,1,0,,,"46-55",,"7/1/2019","10/31/2019"
387,"1518","O0233","1/12/2020",71.24,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
388,"1518","O0219","1/25/2020",35.62,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
389,"1518","O0190","3/7/2020",177.74,,1,0,,,"36-45",,"1/1/2020","3/31/2020"
390,"1518","O0176","1/25/2020",62.33,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
391,"66","O0238","5/25/2020",44.52,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
392,"66","O0132","8/16/2020",21.37,,1,0,,,"46-55",,"7/1/2020","8/31/2020"
393,"792","O0140","9/29/2020",42.74,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
394,"997","O0115","8/16/2020",88.69,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
395,"1248","O0062","8/15/2019",89.05,,0,1,,,"46-55",,"6/1/2019","8/31/2019"
396,"1518","O0142","5/31/2020",38.47,,1,0,,,"36-45",,"1/2/2020","5/31/2020"
397,"1512","O0180","2/11/2020",53.07,,0,1,,,"26-35",,"1/2/2020","3/31/2020"
398,"1511","O0232","1/30/2020",70.88,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
399,"1044","O0115","7/20/2020",98.31,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
400,"1044","O0115","6/26/2020",101.52,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
401,"1044","O0115","8/9/2020",99.38,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
402,"68","O0131","7/16/2020",50.94,,0,1,,,"46-55",,"7/1/2020","8/31/2020"
403,"68","O0125","7/16/2020",533.94,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
404,"68","O0146","10/2/2020",50.94,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
405,"857","O0140","9/21/2020",53.43,,0,1,,,"70+",,"9/1/2020","12/31/2020"
406,"1511","O0212","1/6/2020",142.12,,1,0,,,"36-45",,"1/1/2020","3/31/2020"
407,"1044","O0115","6/21/2020",284.25,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
408,"1510","O0235","1/15/2020",372.94,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
409,"1509","O0188","2/1/2020",31.7,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
410,"1507","O0218","1/3/2020",59.13,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
411,"1052","O0115","6/23/2020",60.2,,1,0,,,"18-25",,"6/1/2020","8/31/2020"
412,"1082","O0115","7/13/2020",159.93,,1,0,,,"56-70",,"6/1/2020","8/31/2020"
413,"1083","O0115","8/13/2020",110.07,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
414,"1084","O0115","7/27/2020",63.05,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
415,"71","O0145","7/24/2020",89.05,,1,0,,,"36-45",,"7/1/2020","7/31/2020"
416,"71","O0155","10/9/2020",89.05,,1,0,,,"36-45",,"7/1/2020","10/31/2020"
417,"1093","O0115","8/16/2020",113.63,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
418,"71","O0125","8/2/2020",71.24,,1,0,,,"36-45",,"7/1/2020","10/31/2020"
419,"71","O0137","12/16/2020",44.52,,1,0,,,"36-45",,"7/1/2020","12/31/2020"
420,"885","O0140","11/17/2020",25.29,,0,1,,,"46-55",,"9/1/2020","12/31/2020"
421,"885","O0140","11/21/2020",174.18,,0,1,,,"46-55",,"9/1/2020","12/31/2020"
422,"72","O0077","2/9/2019",59.49,,1,0,,,"26-35",,"1/1/2019","3/31/2019"
423,"1311","O0062","8/20/2019",106.86,,0,1,,,"26-35",,"6/1/2019","8/31/2019"
424,"72","O0016","7/20/2019",3.56,,1,0,,,"26-35",,"7/1/2019","8/31/2019"
425,"72","O0039","8/20/2019",106.86,,1,0,,,"26-35",,"7/1/2019","10/31/2019"
426,"1507","O0143","3/21/2020",59.49,,1,0,,,"26-35",,"1/2/2020","5/31/2020"
427,"1504","O0214","1/21/2020",142.48,,1,0,,,"26-35",,"1/1/2020","3/31/2020"
428,"72","O0128","5/4/2020",17.81,,0,1,,,"26-35",,"4/1/2020","7/31/2020"
429,"1129","O0115","8/27/2020",284.6,,1,0,,,"70+",,"6/1/2020","8/31/2020"
430,"1129","O0115","8/4/2020",97.96,,1,0,,,"70+",,"6/1/2020","8/31/2020"
431,"890","O0140","11/14/2020",71.24,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
432,"1375","O0062","7/2/2019",177.74,,0,1,,,"46-55",,"6/1/2019","8/31/2019"
433,"1504","O0203","1/6/2020",28.5,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
434,"1504","O0179","1/26/2020",142.48,,0,1,,,"26-35",,"1/2/2020","3/31/2020"
435,"75","O0075","3/16/2019",99.02,,1,0,,,"26-35",,"1/1/2019","3/31/2019"
436,"75","O0022","9/26/2019",63.05,,0,1,,,"26-35",,"7/1/2019","12/31/2019"
437,"75","O0145","7/15/2020",141.06,,1,0,,,"26-35",,"7/1/2020","7/31/2020"
438,"1375","O0062","7/21/2019",21.02,,0,1,,,"46-55",,"6/1/2019","8/31/2019"
439,"1129","O0115","8/2/2020",213.36,,1,0,,,"70+",,"6/1/2020","8/31/2020"
440,"1161","O0115","6/14/2020",95.82,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
441,"1179","O0115","7/8/2020",35.62,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
442,"1438","O0062","7/4/2019",71.24,,0,1,,,"26-35",,"6/1/2019","8/31/2019"
443,"78","O0099","12/24/2019",113.63,,1,0,,,"36-45",,"10/1/2019","12/31/2019"
444,"48009","O0042","9/30/2019",900,50,1,0,"B","Bronze","36-45","All","9/1/2019","10/31/2019"
445,"78","O0103","12/19/2019",71.24,,1,0,,,"36-45",,"12/1/2019","1/31/2020"
446,"1500","O0198","2/5/2020",70.88,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
447,"78","O0239","7/28/2020",117.19,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
448,"78","O0239","7/4/2020",102.59,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
449,"78","O0239","6/11/2020",102.59,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
450,"1225","O0115","7/6/2020",66.97,,1,0,,,"56-70",,"6/1/2020","8/31/2020"
451,"78","O0239","7/24/2020",53.43,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
452,"78","O0239","5/12/2020",44.52,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
453,"78","O0239","7/2/2020",44.52,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
454,"78","O0132","8/27/2020",160.29,,1,0,,,"36-45",,"7/1/2020","8/31/2020"
455,"78","O0133","7/25/2020",248.98,,1,0,,,"36-45",,"7/1/2020","8/31/2020"
456,"78","O0146","7/14/2020",78.01,,1,0,,,"36-45",,"7/1/2020","10/31/2020"
457,"78","O0156","9/2/2020",106.5,,1,0,,,"36-45",,"7/1/2020","10/31/2020"
458,"15106","O0062","6/6/2019",3750,250,0,1,"B","Gold","26-35","20-30","6/1/2019","8/31/2019"
459,"21605","O0062","8/14/2019",3500,250,0,1,"G","Gold","26-35","20-30","6/1/2019","8/31/2019"
460,"79","O0095","7/23/2019",44.52,,1,0,,,"26-35",,"7/1/2019","10/31/2019"
461,"1500","O0188","2/16/2020",56.64,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
462,"79","O0239","5/19/2020",106.5,,1,0,,,"26-35",,"3/1/2020","7/31/2020"
463,"79","O0125","10/27/2020",44.52,,1,0,,,"26-35",,"7/1/2020","10/31/2020"
464,"80","O0077","2/9/2019",88.69,,1,0,,,"18-25",,"1/1/2019","3/31/2019"
465,"1500","O0188","3/10/2020",63.76,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
466,"1498","O0188","3/10/2020",89.05,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
467,"1496","O0219","3/10/2020",118.97,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
468,"1495","O0142","3/10/2020",71.24,,1,0,,,"46-55",,"1/2/2020","5/31/2020"
469,"1494","O0213","3/10/2020",141.77,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
470,"1493","O0202","3/10/2020",138.56,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
471,"1248","O0115","8/17/2020",355.84,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
472,"80","O0157","8/18/2020",106.5,,1,0,,,"18-25",,"7/1/2020","10/31/2020"
473,"80","O0239","3/22/2020",99.38,,1,0,,,"18-25",,"3/1/2020","7/31/2020"
474,"80","O0157","7/20/2020",106.5,,1,0,,,"18-25",,"7/1/2020","10/31/2020"
475,"1250","O0115","7/7/2020",21.37,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
476,"80","O0130","8/15/2020",99.38,,0,1,,,"18-25",,"7/1/2020","8/31/2020"
477,"1260","O0115","6/4/2020",56.28,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
478,"80","O0156","9/10/2020",106.5,,1,0,,,"18-25",,"7/1/2020","10/31/2020"
479,"890","O0140","9/27/2020",248.98,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
480,"81","O0239","3/29/2020",35.62,,1,0,,,"26-35",,"3/1/2020","7/31/2020"
481,"1261","O0115","8/16/2020",890.5,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
482,"1491","O0220","3/10/2020",56.64,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
483,"1491","O0208","3/10/2020",56.64,,1,0,,,"26-35",,"1/1/2020","3/31/2020"
484,"1491","O0203","3/10/2020",56.64,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
485,"890","O0140","11/4/2020",87.27,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
486,"890","O0140","11/6/2020",59.84,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
487,"83","O0240","7/30/2020",71.24,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
488,"1279","O0115","6/13/2020",35.62,,1,0,,,"56-70",,"6/1/2020","8/31/2020"
489,"84","O0128","7/10/2020",102.94,,0,1,,,"46-55",,"4/1/2020","7/31/2020"
490,"84","O0238","6/7/2020",31.7,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
491,"918","O0140","12/17/2020",82.99,,0,1,,,"26-35",,"9/1/2020","12/31/2020"
492,"994","O0140","9/7/2020",113.63,,0,1,,,"46-55",,"9/1/2020","12/31/2020"
493,"85","O0068","3/13/2019",31.7,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
494,"85","O0027","1/16/2019",310.61,,1,0,,,"46-55",,"1/1/2019","5/31/2019"
495,"85","O0048","3/13/2019",42.74,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
496,"85","O0094","1/7/2019",184.51,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
497,"85","O0071","1/26/2019",177.74,,0,1,,,"46-55",,"1/1/2019","3/31/2019"
498,"85","O0029","7/15/2019",89.05,,1,0,,,"46-55",,"7/1/2019","7/31/2019"
499,"26932","O0062","8/3/2019",2750,250,0,1,"B","Gold","26-35","20-30","6/1/2019","8/31/2019"
500,"1491","O0148","3/10/2020",53.07,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
501,"1490","O0215","3/10/2020",71.24,,1,0,,,"26-35",,"1/1/2020","3/31/2020"
502,"1487","O0200","3/10/2020",45.95,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
503,"1487","O0197","3/10/2020",71.24,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
504,"1487","O0180","3/10/2020",35.62,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
505,"1487","O0141","1/23/2020",35.62,,1,0,,,"46-55",,"1/2/2020","5/31/2020"
506,"1486","O0232","1/9/2020",124.31,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
507,"1486","O0202","1/19/2020",65.9,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
508,"1486","O0195","2/16/2020",56.28,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
509,"1486","O0195","3/9/2020",106.86,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
510,"1486","O0194","3/12/2020",56.28,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
511,"1486","O0193","2/14/2020",168.84,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
512,"1486","O0193","2/27/2020",56.28,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
513,"1486","O0193","3/31/2020",56.28,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
514,"1486","O0192","2/11/2020",56.28,,0,1,,,"36-45",,"1/2/2020","3/31/2020"
515,"1486","O0191","3/15/2020",47.73,,0,1,,,"36-45",,"1/2/2020","3/31/2020"
516,"1486","O0190","3/30/2020",56.64,,1,0,,,"36-45",,"1/1/2020","3/31/2020"
517,"1486","O0189","2/1/2020",47.73,,0,1,,,"36-45",,"1/2/2020","3/31/2020"
518,"85","O0237","7/27/2020",24.58,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
519,"1307","O0115","6/11/2020",53.43,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
520,"85","O0239","6/29/2020",43.46,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
521,"1353","O0115","8/30/2020",70.88,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
522,"1375","O0115","8/31/2020",89.05,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
523,"85","O0134","7/10/2020",35.26,,1,0,,,"46-55",,"7/1/2020","8/31/2020"
524,"85","O0130","8/29/2020",71.24,,0,1,,,"46-55",,"7/1/2020","8/31/2020"
525,"85","O0132","7/17/2020",10.69,,1,0,,,"46-55",,"7/1/2020","8/31/2020"
526,"85","O0132","7/10/2020",59.49,,1,0,,,"46-55",,"7/1/2020","8/31/2020"
527,"85","O0236","3/22/2020",106.5,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
528,"85","O0221","10/16/2020",42.39,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
529,"85","O0132","7/30/2020",90.83,,1,0,,,"46-55",,"7/1/2020","8/31/2020"
530,"85","O0135","10/11/2020",15.67,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
531,"1408","O0115","8/5/2020",95.11,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
532,"85","O0127","7/21/2020",43.46,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
533,"85","O0126","9/27/2020",59.49,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
534,"995","O0140","9/11/2020",71.24,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
535,"1019","O0140","11/22/2020",89.05,,0,1,,,"56-70",,"9/1/2020","12/31/2020"
536,"85","O0222","7/28/2020",59.84,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
537,"85","O0125","8/25/2020",118.97,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
538,"1026","O0140","10/4/2020",44.17,,0,1,,,"26-35",,"9/1/2020","12/31/2020"
539,"1026","O0140","12/22/2020",117.19,,0,1,,,"26-35",,"9/1/2020","12/31/2020"
540,"85","O0137","9/28/2020",106.15,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
541,"1033","O0140","9/29/2020",53.43,,0,1,,,"36-45",,"9/1/2020","12/31/2020"
542,"1044","O0140","11/14/2020",113.63,,0,1,,,"46-55",,"9/1/2020","12/31/2020"
543,"1486","O0188","2/9/2020",47.37,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
544,"1486","O0186","1/26/2020",47.37,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
545,"86","O0239","4/26/2020",106.5,,1,0,,,"26-35",,"3/1/2020","7/31/2020"
546,"1441","O0115","7/27/2020",35.62,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
547,"87","O0061","3/14/2019",59.49,,0,1,,,"46-55",,"1/1/2019","3/31/2019"
548,"87","O0078","3/25/2019",56.28,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
549,"26977","O0062","7/18/2019",3250,250,0,1,"B","Gold","26-35","20-30","6/1/2019","8/31/2019"
550,"29057","O0062","7/24/2019",3500,250,0,1,"S","Gold","18-25","20-30","6/1/2019","8/31/2019"
551,"32206","O0062","7/3/2019",3000,250,0,1,"B","Gold","26-35","20-30","6/1/2019","8/31/2019"
552,"1518","O0115","7/25/2020",178.1,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
553,"87","O0157","8/15/2020",53.43,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
554,"87","O0226","10/14/2020",56.28,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
555,"87","O0224","10/15/2020",59.49,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
556,"38031","O0062","7/3/2019",3000,250,0,1,"S","Gold","26-35","20-30","6/1/2019","8/31/2019"
557,"1485","O0218","3/9/2020",56.64,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
558,"1485","O0217","3/21/2020",113.27,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
559,"88","O0131","8/4/2020",47.73,,0,1,,,"26-35",,"7/1/2020","8/31/2020"
